dataset,M,subset_index,members,sign_auc,snr_auc,magnitude_auc,tau09_coverage,tau09_false_trust_risk,zero_budget_cosine,accepted_components,total_components,K
TMM stressed,3,50,1;4;6,0.663491136104,0.75719904139,0.764183044723,0.797272727273,0.126567844926,0.81079986013,877,1100,11
TMM stressed,3,51,1;4;7,0.639252317943,0.746048482508,0.748959215092,0.802727272727,0.155152887882,0.787949333925,883,1100,11
TMM stressed,3,52,1;4;8,0.673653025913,0.764636648962,0.749673064542,0.77,0.134592680047,0.777255905574,847,1100,11
TMM stressed,3,53,1;4;9,0.643510762603,0.758609848005,0.764607060568,0.816363636364,0.165924276169,0.779810844194,898,1100,11
TMM stressed,3,54,1;5;6,0.622021587302,0.693506031746,0.715225396825,0.710909090909,0.154731457801,0.758020154463,782,1100,11
TMM stressed,3,55,1;5;7,0.648040103723,0.711543584825,0.739041631145,0.72,0.175505050505,0.731312015136,792,1100,11
TMM stressed,3,56,1;5;8,0.62552,0.700305882353,0.706917647059,0.706363636364,0.168597168597,0.708987932351,777,1100,11
TMM stressed,3,57,1;5;9,0.634003139989,0.724057246411,0.736279848277,0.725454545455,0.189223057644,0.717006969012,798,1100,11
TMM stressed,3,58,1;6;7,0.649506586567,0.761586335768,0.738524341215,0.792727272727,0.141055045872,0.783580547312,872,1100,11
TMM stressed,3,59,1;6;8,0.663413118307,0.785377358491,0.724879950705,0.773636363636,0.128084606345,0.768559683209,851,1100,11
TMM stressed,3,60,1;6;9,0.646929037019,0.774423810109,0.747450498094,0.793636363636,0.151202749141,0.775159534237,873,1100,11
TMM stressed,3,61,1;7;8,0.646627906977,0.748231589147,0.727470930233,0.776363636364,0.154566744731,0.747848034191,854,1100,11
TMM stressed,3,62,1;7;9,0.615335260459,0.768548582284,0.735915316081,0.820909090909,0.186046511628,0.749945282494,903,1100,11
TMM stressed,3,63,1;8;9,0.6406223225,0.765907922545,0.722006435521,0.775454545455,0.158264947245,0.736607986141,853,1100,11
TMM stressed,3,64,2;3;4,0.636430813764,0.736377813112,0.723306017613,0.787272727273,0.150115473441,0.775520505402,866,1100,11
TMM stressed,3,65,2;3;5,0.653441151742,0.715306347258,0.714739828516,0.712727272727,0.168367346939,0.714847461735,784,1100,11
TMM stressed,3,66,2;3;6,0.634985792653,0.732971174812,0.708800025589,0.782727272727,0.141695702671,0.770784999287,861,1100,11
TMM stressed,3,67,2;3;7,0.646468050368,0.757037557371,0.717377581387,0.789090909091,0.161290322581,0.743653120695,868,1100,11
TMM stressed,3,68,2;3;8,0.658679753657,0.734361737826,0.706564220998,0.757272727273,0.144057623049,0.734188038446,833,1100,11
TMM stressed,3,69,2;3;9,0.636109656015,0.740805761235,0.707955205074,0.782727272727,0.163763066202,0.738673142275,861,1100,11
TMM stressed,3,70,2;4;5,0.655710839824,0.71400688652,0.730946988529,0.731818181818,0.16149068323,0.747921368698,805,1100,11
TMM stressed,3,71,2;4;6,0.653539779762,0.750005429943,0.731722812276,0.787272727273,0.130484988453,0.796252704777,866,1100,11
TMM stressed,3,72,2;4;7,0.642324437339,0.756610503013,0.725101463535,0.797272727273,0.155074116306,0.771823768616,877,1100,11
TMM stressed,3,73,2;4;8,0.657111739471,0.733769321627,0.711986951031,0.773636363636,0.137485311398,0.759706310315,851,1100,11
TMM stressed,3,74,2;4;9,0.62867248062,0.722126937984,0.721371124031,0.807272727273,0.162162162162,0.765670578868,888,1100,11
TMM stressed,3,75,2;5;6,0.655549684888,0.726599836256,0.723301155728,0.731818181818,0.152795031056,0.737642687903,805,1100,11
TMM stressed,3,76,2;5;7,0.630933320466,0.704734374109,0.71672274105,0.745454545455,0.190243902439,0.709445704055,820,1100,11
TMM stressed,3,77,2;5;8,0.604174117647,0.657632941176,0.676644705882,0.740909090909,0.179141104294,0.686117234356,815,1100,11
TMM stressed,3,78,2;5;9,0.620217630748,0.696598394555,0.718198610558,0.747272727273,0.201946472019,0.697579325621,822,1100,11
TMM stressed,3,79,2;6;7,0.654839365079,0.768314920635,0.718659047619,0.789090909091,0.141705069124,0.766951936332,868,1100,11
TMM stressed,3,80,2;6;8,0.670632747934,0.776203512397,0.713021694215,0.779090909091,0.130688448075,0.750580107519,857,1100,11
TMM stressed,3,81,2;6;9,0.634533914238,0.743827052176,0.713108959736,0.786363636364,0.151445086705,0.760610855053,865,1100,11
TMM stressed,3,82,2;7;8,0.655081775701,0.761959935652,0.706842730198,0.786363636364,0.152601156069,0.728274455976,865,1100,11
TMM stressed,3,83,2;7;9,0.62213176414,0.770509972892,0.731134741987,0.818181818182,0.192222222222,0.733847712737,900,1100,11
TMM stressed,3,84,2;8;9,0.628929411765,0.741021176471,0.707576470588,0.781818181818,0.168604651163,0.718835477711,860,1100,11
TMM stressed,3,85,3;4;5,0.636354166667,0.709985465116,0.745208333333,0.746363636364,0.163215590743,0.786072981519,821,1100,11
TMM stressed,3,86,3;4;6,0.630759495147,0.748098637551,0.737921099291,0.842727272727,0.126213592233,0.820614601515,927,1100,11
TMM stressed,3,87,3;4;7,0.617680785124,0.765227272727,0.738553719008,0.838181818182,0.156182212581,0.798893341469,922,1100,11
TMM stressed,3,88,3;4;8,0.668591573553,0.750656277562,0.752002755583,0.791818181818,0.132032146958,0.796260293472,871,1100,11
TMM stressed,3,89,3;4;9,0.613694256616,0.72904840831,0.759767468012,0.837272727273,0.171552660152,0.795285359067,921,1100,11
TMM stressed,3,90,3;5;6,0.622352376532,0.690649986287,0.711604185566,0.73,0.148194271482,0.78111320277,803,1100,11
TMM stressed,3,91,3;5;7,0.654681020438,0.720717009775,0.724461270735,0.729090909091,0.159600997506,0.753604583994,802,1100,11
TMM stressed,3,92,3;5;8,0.655910852713,0.698149224806,0.714006782946,0.701818181818,0.145077720207,0.739006941364,772,1100,11
TMM stressed,3,93,3;5;9,0.635439768486,0.693212347415,0.727448116695,0.72,0.17803030303,0.74559809871,792,1100,11
TMM stressed,3,94,3;6;7,0.64405564473,0.76709470305,0.733681112895,0.813636363636,0.137430167598,0.797917120434,895,1100,11
TMM stressed,3,95,3;6;8,0.675247222222,0.761133333333,0.728555555556,0.780909090909,0.11641443539,0.791324200182,859,1100,11
TMM stressed,3,96,3;6;9,0.639876033058,0.756022727273,0.742887396694,0.8,0.145454545455,0.794656071234,880,1100,11
TMM stressed,3,97,3;7;8,0.660243458555,0.746253616031,0.730185150833,0.773636363636,0.142185663925,0.769440659199,851,1100,11
TMM stressed,3,98,3;7;9,0.628114237047,0.77431959419,0.740135519617,0.817272727273,0.174638487208,0.76909474214,899,1100,11
TMM stressed,3,99,3;8;9,0.66238372093,0.74378875969,0.740242248062,0.758181818182,0.146282973621,0.763369869639,834,1100,11
TMM stressed,3,100,4;5;6,0.633740380949,0.689210016164,0.741170342446,0.739090909091,0.140221402214,0.807528224387,813,1100,11
TMM stressed,3,101,4;5;7,0.667314073558,0.725522682446,0.757790927022,0.741818181818,0.155637254902,0.783637022674,816,1100,11
TMM stressed,3,102,4;5;8,0.673900155021,0.724704658882,0.742223453316,0.722727272727,0.137106918239,0.764787161657,795,1100,11
TMM stressed,3,103,4;5;9,0.635247252747,0.680897435897,0.750141941392,0.749090909091,0.174757281553,0.773885650152,824,1100,11
TMM stressed,3,104,4;6;7,0.646170845729,0.75258251877,0.742830429239,0.811818181818,0.125419932811,0.821432217307,893,1100,11
TMM stressed,3,105,4;6;8,0.693194146978,0.785233654316,0.754439516333,0.787272727273,0.108545034642,0.810653461544,866,1100,11
TMM stressed,3,106,4;6;9,0.636378445299,0.726624095915,0.752394604809,0.814545454545,0.136160714286,0.816305773204,896,1100,11
TMM stressed,3,107,4;7;8,0.66839920029,0.769812497763,0.748689734163,0.783636363636,0.135730858469,0.79225665958,862,1100,11
TMM stressed,3,108,4;7;9,0.631199900992,0.76106224177,0.762085641934,0.835454545455,0.169749727965,0.793917025022,919,1100,11
TMM stressed,3,109,4;8;9,0.647928235152,0.729302470626,0.747273861259,0.784545454545,0.146002317497,0.784363730975,863,1100,11
TMM stressed,3,110,5;6;7,0.649249890246,0.715488139031,0.725161602858,0.721818181818,0.143576826196,0.778557882393,794,1100,11
TMM stressed,3,111,5;6;8,0.659387163819,0.72313010848,0.71586874608,0.716363636364,0.130710659898,0.754369306853,788,1100,11
TMM stressed,3,112,5;6;9,0.638103265884,0.70357793246,0.736014568711,0.716363636364,0.158629441624,0.768222405939,788,1100,11
TMM stressed,3,113,5;7;8,0.651792554006,0.70691933507,0.7054638425,0.716363636364,0.147208121827,0.732639553327,788,1100,11
TMM stressed,3,114,5;7;9,0.643658822461,0.726241398549,0.7437102906,0.740909090909,0.186503067485,0.74128601843,815,1100,11
TMM stressed,3,115,5;8;9,0.632941920416,0.699022852422,0.717171857042,0.709090909091,0.167948717949,0.718719702684,780,1100,11
TMM stressed,3,116,6;7;8,0.688587367875,0.800705019293,0.741011268664,0.769090909091,0.11938534279,0.787178313451,846,1100,11
TMM stressed,3,117,6;7;9,0.655060457911,0.78034464027,0.745241831643,0.794545454545,0.143020594966,0.793135443193,874,1100,11
TMM stressed,3,118,6;8;9,0.663619965824,0.758781460307,0.732421256936,0.757272727273,0.128451380552,0.778822802473,833,1100,11
TMM stressed,3,119,7;8;9,0.637914877378,0.763393698163,0.72602514745,0.775454545455,0.158264947245,0.757717342683,853,1100,11
TMM stressed,5,0,0;1;2;3;4,0.687983778198,0.76926826415,0.742079198269,0.711818181818,0.13282247765,0.774717946618,783,1100,11
TMM stressed,5,1,0;1;2;3;5,0.664590205711,0.716813198741,0.720848139916,0.634545454545,0.14899713467,0.744420668976,698,1100,11
TMM stressed,5,2,0;1;2;3;6,0.701017003019,0.775718059749,0.737913157477,0.699090909091,0.120936280884,0.77167646592,769,1100,11
TMM stressed,5,3,0;1;2;3;7,0.677298128368,0.747005959521,0.729003636641,0.716363636364,0.142131979695,0.755665581622,788,1100,11
TMM stressed,5,4,0;1;2;3;8,0.692767844483,0.749734759034,0.72330844713,0.690909090909,0.125,0.753046045086,760,1100,11
TMM stressed,5,5,0;1;2;3;9,0.678435844373,0.767155172009,0.729590472034,0.715454545455,0.139771283355,0.751814101968,787,1100,11
TMM stressed,5,6,0;1;2;4;5,0.67600102816,0.733587517374,0.730331676853,0.642727272727,0.1414427157,0.76094320477,707,1100,11
TMM stressed,5,7,0;1;2;4;6,0.706791727821,0.790886945532,0.736912915851,0.700909090909,0.112840466926,0.785965422236,771,1100,11
TMM stressed,5,8,0;1;2;4;7,0.675721528766,0.760960441205,0.726564677237,0.722727272727,0.135849056604,0.77092185217,795,1100,11
TMM stressed,5,9,0;1;2;4;8,0.709794010412,0.776628516836,0.739110725497,0.698181818182,0.119791666667,0.767135335665,768,1100,11
TMM stressed,5,10,0;1;2;4;9,0.682738906558,0.782106618204,0.738575268817,0.726363636364,0.137672090113,0.766680113372,799,1100,11
TMM stressed,5,11,0;1;2;5;6,0.670846410454,0.735146365054,0.714923708573,0.632727272727,0.133620689655,0.756172281629,696,1100,11
TMM stressed,5,12,0;1;2;5;7,0.662417913911,0.717860540666,0.718886181692,0.651818181818,0.153417015342,0.739642659168,717,1100,11
TMM stressed,5,13,0;1;2;5;8,0.686606206948,0.736382524708,0.720153863432,0.630909090909,0.132564841499,0.731899957631,694,1100,11
TMM stressed,5,14,0;1;2;5;9,0.658082675946,0.735324928492,0.720344695659,0.652727272727,0.155988857939,0.733389370424,718,1100,11
TMM stressed,5,15,0;1;2;6;7,0.69041005921,0.771582129661,0.718588782657,0.707272727273,0.120822622108,0.767753563462,778,1100,11
TMM stressed,5,16,0;1;2;6;8,0.716924191212,0.786958796073,0.724675076453,0.689090909091,0.105540897098,0.762638208638,758,1100,11
TMM stressed,5,17,0;1;2;6;9,0.692563381103,0.792826284509,0.728480554381,0.707272727273,0.123393316195,0.76341764619,778,1100,11
TMM stressed,5,18,0;1;2;7;8,0.706769411765,0.773082352941,0.734611764706,0.702727272727,0.125485122898,0.748143464696,773,1100,11
TMM stressed,5,19,0;1;2;7;9,0.659846156694,0.767615151066,0.726571756517,0.739090909091,0.156211562116,0.747686428292,813,1100,11
TMM stressed,5,20,0;1;2;8;9,0.702071815491,0.787499301949,0.732767446622,0.702727272727,0.126778783959,0.742843993578,773,1100,11
TMM stressed,5,21,0;1;3;4;5,0.663434397268,0.730344841199,0.736498489963,0.647272727273,0.141853932584,0.78277600591,712,1100,11
TMM stressed,5,22,0;1;3;4;6,0.698223666167,0.790484377967,0.745327102804,0.73,0.110834371108,0.803231312538,803,1100,11
TMM stressed,5,23,0;1;3;4;7,0.665200178206,0.759816528624,0.731668050465,0.739090909091,0.135301353014,0.78869071325,813,1100,11
TMM stressed,5,24,0;1;3;4;8,0.699581522614,0.770139224207,0.751121640109,0.712727272727,0.119897959184,0.788363643585,784,1100,11
TMM stressed,5,25,0;1;3;4;9,0.692705015125,0.800008494613,0.767186253828,0.745454545455,0.140243902439,0.785375329971,820,1100,11
TMM stressed,5,26,0;1;3;5;6,0.659359411919,0.72659181814,0.720857206101,0.634545454545,0.13323782235,0.779675757461,698,1100,11
TMM stressed,5,27,0;1;3;5;7,0.691598077667,0.747864074095,0.753733267046,0.645454545455,0.143661971831,0.763323275213,710,1100,11
TMM stressed,5,28,0;1;3;5;8,0.709007187781,0.758619721473,0.75373427673,0.619090909091,0.126284875184,0.758987016105,681,1100,11
TMM stressed,5,29,0;1;3;5;9,0.677226610691,0.748586790403,0.742620928391,0.645454545455,0.147887323944,0.758109463275,710,1100,11
TMM stressed,5,30,0;1;3;6;7,0.692391111111,0.780911746032,0.739174603175,0.725454545455,0.121553884712,0.786934870686,798,1100,11
TMM stressed,5,31,0;1;3;6;8,0.705871184152,0.775827514187,0.730232484547,0.697272727273,0.102998696219,0.78534933583,767,1100,11
TMM stressed,5,32,0;1;3;6;9,0.703044079567,0.80235306811,0.750701310421,0.722727272727,0.122012578616,0.783590341272,795,1100,11
TMM stressed,5,33,0;1;3;7;8,0.695026670774,0.757831331192,0.740831463201,0.701818181818,0.126943005181,0.770919999255,772,1100,11
TMM stressed,5,34,0;1;3;7;9,0.680387091944,0.781783468104,0.745910077868,0.737272727273,0.144266337855,0.768130773287,811,1100,11
TMM stressed,5,35,0;1;3;8;9,0.7065868974,0.782620045469,0.75018391863,0.705454545455,0.123711340206,0.766610713308,776,1100,11
TMM stressed,5,36,0;1;4;5;6,0.671747904055,0.742229919491,0.732083047286,0.640909090909,0.126241134752,0.794089194848,705,1100,11
TMM stressed,5,37,0;1;4;5;7,0.685114049618,0.746177719388,0.747972239676,0.655454545455,0.137309292649,0.778925330118,721,1100,11
TMM stressed,5,38,0;1;4;5;8,0.707981756535,0.758712362018,0.749850700264,0.63,0.119769119769,0.773047298147,693,1100,11
TMM stressed,5,39,0;1;4;5;9,0.680166973809,0.758460378623,0.750563094507,0.658181818182,0.14364640884,0.7731963137,724,1100,11
TMM stressed,5,40,0;1;4;6;7,0.706714876033,0.799881198347,0.745914256198,0.723636363636,0.110552763819,0.800504175646,796,1100,11
TMM stressed,5,41,0;1;4;6;8,0.727917609351,0.805691721133,0.750204248366,0.7,0.0961038961039,0.797369331599,770,1100,11
TMM stressed,5,42,0;1;4;6;9,0.703608260344,0.813686020686,0.753914338285,0.73,0.117061021171,0.796613258069,803,1100,11
TMM stressed,5,43,0;1;4;7;8,0.705913171812,0.782929528963,0.751420489485,0.71,0.121638924456,0.784150976948,781,1100,11
TMM stressed,5,44,0;1;4;7;9,0.676670247046,0.792266380236,0.748012889366,0.75,0.141818181818,0.78223679801,825,1100,11
TMM stressed,5,45,0;1;4;8;9,0.701142973773,0.790153514207,0.749658614339,0.717272727273,0.122940430925,0.779290450125,789,1100,11
TMM stressed,5,46,0;1;5;6;7,0.676264367816,0.742013993003,0.726806596702,0.641818181818,0.130311614731,0.775679254245,706,1100,11
TMM stressed,5,47,0;1;5;6;8,0.707298784364,0.769247576672,0.738350150961,0.621818181818,0.112573099415,0.768209454731,684,1100,11
TMM stressed,5,48,0;1;5;6;9,0.682432108932,0.768897464379,0.741832005516,0.643636363636,0.135593220339,0.769773542628,708,1100,11
TMM stressed,5,49,0;1;5;7;8,0.695772754808,0.746758102378,0.733695857943,0.631818181818,0.123741007194,0.753735051805,695,1100,11
TMM stressed,5,50,0;1;5;7;9,0.683569757403,0.764390106424,0.751144095661,0.663636363636,0.152054794521,0.753809367388,730,1100,11
TMM stressed,5,51,0;1;5;8;9,0.711435995933,0.779898316574,0.753252739803,0.632727272727,0.127873563218,0.746731570681,696,1100,11
TMM stressed,5,52,0;1;6;7;8,0.728465012876,0.804920127153,0.745478231128,0.690909090909,0.102631578947,0.780985348139,760,1100,11
TMM stressed,5,53,0;1;6;7;9,0.698728323132,0.807453507533,0.739617663214,0.722727272727,0.120754716981,0.780290168599,795,1100,11
TMM stressed,5,54,0;1;6;8;9,0.720203846786,0.809424177664,0.741510120106,0.696363636364,0.104438642298,0.775982103795,766,1100,11
TMM stressed,5,55,0;1;7;8;9,0.694607268464,0.786545224998,0.73802393078,0.711818181818,0.127713920817,0.76198630151,783,1100,11
TMM stressed,5,56,0;2;3;4;5,0.669442872955,0.729833968762,0.725312999631,0.64,0.139204545455,0.775477283204,704,1100,11
TMM stressed,5,57,0;2;3;4;6,0.696997845774,0.778638762299,0.732823094145,0.697272727273,0.110821382008,0.797544705744,767,1100,11
TMM stressed,5,58,0;2;3;4;7,0.675868642363,0.762061403509,0.724126830839,0.716363636364,0.131979695431,0.78231074503,788,1100,11
TMM stressed,5,59,0;2;3;4;8,0.700317460317,0.764815238095,0.732840634921,0.69,0.117259552042,0.781241877745,759,1100,11
TMM stressed,5,60,0;2;3;4;9,0.683180116594,0.776248318353,0.737009885161,0.719090909091,0.132743362832,0.779762679184,791,1100,11
TMM stressed,5,61,0;2;3;5;6,0.673574841929,0.734360728865,0.718838780649,0.628181818182,0.131693198263,0.772343052167,691,1100,11
TMM stressed,5,62,0;2;3;5;7,0.680981176471,0.731604705882,0.724804705882,0.64,0.142045454545,0.755263926714,704,1100,11
TMM stressed,5,63,0;2;3;5;8,0.708895865302,0.752279456966,0.73874114848,0.617272727273,0.126656848306,0.750142426477,679,1100,11
TMM stressed,5,64,0;2;3;5;9,0.690050469947,0.754741494837,0.740309179534,0.638181818182,0.143874643875,0.750971010835,702,1100,11
TMM stressed,5,65,0;2;3;6;7,0.695419520548,0.77273931833,0.72571652805,0.701818181818,0.119170984456,0.780549022512,772,1100,11
TMM stressed,5,66,0;2;3;6;8,0.723250015391,0.786164296415,0.734639537031,0.674545454545,0.102425876011,0.77818154952,742,1100,11
TMM stressed,5,67,0;2;3;6;9,0.695177411294,0.783323338331,0.73051974013,0.700909090909,0.119325551232,0.778021881613,771,1100,11
TMM stressed,5,68,0;2;3;7;8,0.711138723535,0.770926043653,0.737882640775,0.689090909091,0.121372031662,0.763096237064,758,1100,11
TMM stressed,5,69,0;2;3;7;9,0.689653321885,0.781036067777,0.736820491761,0.718181818182,0.139240506329,0.761845421039,790,1100,11
TMM stressed,5,70,0;2;3;8;9,0.703269182608,0.77330520719,0.730306883199,0.688181818182,0.120211360634,0.759545999124,757,1100,11
TMM stressed,5,71,0;2;4;5;6,0.675050145383,0.737264109382,0.719393176082,0.640909090909,0.124822695035,0.787310809743,705,1100,11
TMM stressed,5,72,0;2;4;5;7,0.685782829725,0.738899678224,0.733830277413,0.655454545455,0.137309292649,0.771375593111,721,1100,11
TMM stressed,5,73,0;2;4;5;8,0.715052074408,0.756283201005,0.743797719008,0.633636363636,0.119081779053,0.765008346332,697,1100,11
TMM stressed,5,74,0;2;4;5;9,0.693534798535,0.758988095238,0.750544871795,0.657272727273,0.141078838174,0.766564735185,723,1100,11
TMM stressed,5,75,0;2;4;6;7,0.699770613374,0.781951776437,0.72557399028,0.709090909091,0.110256410256,0.794471637967,780,1100,11
TMM stressed,5,76,0;2;4;6;8,0.725583321027,0.792968502774,0.732347418831,0.685454545455,0.0954907161804,0.790840820852,754,1100,11
TMM stressed,5,77,0;2;4;6;9,0.701879265304,0.793690893259,0.739317753792,0.712727272727,0.114795918367,0.791377236993,784,1100,11
TMM stressed,5,78,0;2;4;7;8,0.72468079385,0.793700870584,0.753192061503,0.703636363636,0.117571059432,0.776916166977,774,1100,11
TMM stressed,5,79,0;2;4;7;9,0.689939294986,0.787067316592,0.741090032322,0.730909090909,0.135572139303,0.776278229126,804,1100,11
TMM stressed,5,80,0;2;4;8;9,0.71313018937,0.789294727311,0.744307345547,0.704545454545,0.117419354839,0.77282396602,775,1100,11
